question,department,question_clean,date,answer_type,question_number,refNo,deputy,deputy_source,language,raw_question,department_paper,source_question_paragraph,source_pq_paragraph
79. Deputy Mairéad Farrell asked the Minister for Foreign Affairs and Trade the status of the printing of passport cards; the average current processing time for passport card applications; the number of passport cards that have been printed in each month of 2026 to date; and if she will provide advice on an application for a passport card for an individual (details supplied). [64741/26],Foreign,the minister for foreign affairs and trade the status of the printing of passport cards the average current processing time for passport card applications the number of passport cards that have been printed in each month of 2026 to date and if she will provide advice on an application for a passport card for an individual details supplied 64741 26,2026-09-16,written,79,64741/26,Mairéad Farrell,MAIRÉAD FARRELL,en,To ask the Minister for Foreign Affairs and Trade the status of the printing of passport cards; the average current processing time for passport card applications; the number of passport cards that have been printed in each month of 2026 to date; and if she will provide advice on an application for a passport card for an individual (details supplied).,Foreign Affairs and Trade,337,339
"80. Deputy Richard Boyd Barrett asked the Minister for Foreign Affairs and Trade the details of any contracts in place between her Department and agencies under her remit with a company (details supplied) known to have provided material support to the IDF in Gaza, which the Government considers to be guilty of genocide, since 2023. [64836/26]",Foreign,the minister for foreign affairs and trade the details of any contracts in place between her department and agencies under her remit with a company details supplied known to have provided material support to the idf in gaza which the government considers to be guilty of genocide since 2023 64836 26,2026-09-16,written,80,64836/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,"To ask the Minister for Foreign Affairs and Trade the details of any contracts in place between her Department and agencies under her remit with a company (details supplied) known to have provided material support to the IDF in Gaza, which the Government considers to be guilty of genocide, since 2023.",Foreign Affairs and Trade,341,343
81. Deputy Ruth Coppinger asked the Minister for Foreign Affairs and Trade the number of passports that have been issued from the years 2020-2026 which included a gender marker that was not M (male) or F (female). [64971/26],Foreign,the minister for foreign affairs and trade the number of passports that have been issued from the years 2020-2026 which included a gender marker that was not m male or f female 64971 26,2026-09-16,written,81,64971/26,Ruth Coppinger,RUTH COPPINGER,en,To ask the Minister for Foreign Affairs and Trade the number of passports that have been issued from the years 2020-2026 which included a gender marker that was not M (male) or F (female).,Foreign Affairs and Trade,345,347
82. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the basis for any delay in the opening of thematic clusters related to accession of Moldova into the EU. [65142/26],Foreign,the minister for foreign affairs and trade the basis for any delay in the opening of thematic clusters related to accession of moldova into the eu 65142 26,2026-09-16,written,82,65142/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the basis for any delay in the opening of thematic clusters related to accession of Moldova into the EU.,Foreign Affairs and Trade,349,351
83. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding the opening of thematic clusters related to accession of Moldova into the EU. [65141/26],Foreign,the minister for foreign affairs and trade the position regarding the opening of thematic clusters related to accession of moldova into the eu 65141 26,2026-09-16,written,83,65141/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the position regarding the opening of thematic clusters related to accession of Moldova into the EU.,Foreign Affairs and Trade,353,355
84. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding any engagement she has had with her EU counterparts in relation to the opening of thematic clusters related to accession of Moldova into the EU. [65143/26],Foreign,the minister for foreign affairs and trade the position regarding any engagement she has had with her eu counterparts the opening of thematic clusters related to accession of moldova into the eu 65143 26,2026-09-16,written,84,65143/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the position regarding any engagement she has had with her EU counterparts in relation to the opening of thematic clusters related to accession of Moldova into the EU.,Foreign Affairs and Trade,357,359
85. Deputy Conor D. Mcguinness asked the Minister for Foreign Affairs and Trade if she will report on relations between Egypt and Ireland. [65410/26],Foreign,the minister for foreign affairs and trade if she will report on relations between egypt and ireland 65410 26,2026-09-16,written,85,65410/26,Conor D. Mcguinness,CONOR D. MCGUINNESS,en,To ask the Minister for Foreign Affairs and Trade if she will report on relations between Egypt and Ireland.,Foreign Affairs and Trade,361,363
86. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade if her attention has been drawn to the delays in processing a first-time passport application (details supplied); the actions she will take to ensure that it is processed in a timely manner; and if she will make a statement on the matter. [65436/26],Foreign,the minister for foreign affairs and trade if her attention has been drawn to the delays in processing a first-time passport application details supplied the actions she will take to ensure that it is processed in a timely manner and 65436 26,2026-09-16,written,86,65436/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade if her attention has been drawn to the delays in processing a first-time passport application (details supplied); the actions she will take to ensure that it is processed in a timely manner; and if she will make a statement on the matter.,Foreign Affairs and Trade,365,367
"87. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade in cases in which a building under her control is not wheelchair accessible, the reason for this; her plans to remedy this; and the timeline for measures to be completed. [65347/26]",Foreign,the minister for foreign affairs and trade in cases in which a building under her control is not wheelchair accessible the reason for this her plans to remedy this and the timeline for measures to be completed 65347 26,2026-09-16,written,87,65347/26,Barry Ward,BARRY WARD,en,"To ask the Minister for Foreign Affairs and Trade in cases in which a building under her control is not wheelchair accessible, the reason for this; her plans to remedy this; and the timeline for measures to be completed.",Foreign Affairs and Trade,369,371
"88. Deputy Paul Murphy asked the Minister for Foreign Affairs and Trade whether her Department is publishing the 'Ireland’s EU Presidency: Ní neart go cur le chéile' book; if so, the number of copies being produced; and the total cost of same. [65455/26]",Foreign,the minister for foreign affairs and trade whether her department is publishing the ireland s eu presidency ní neart go cur le chéile book if so the number of copies being produced and the total cost of same 65455 26,2026-09-16,written,88,65455/26,Paul Murphy,PAUL MURPHY,en,"To ask the Minister for Foreign Affairs and Trade whether her Department is publishing the 'Ireland’s EU Presidency: Ní neart go cur le chéile' book; if so, the number of copies being produced; and the total cost of same.",Foreign Affairs and Trade,373,375
"89. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding the total level of funding that has been provided to the Education Cannot Wait (ECW) programme, broken down by year, in tabular form. [65554/26]",Foreign,the minister for foreign affairs and trade the position regarding the total level of funding that has been provided to the education cannot wait ecw programme broken down by year in tabular form 65554 26,2026-09-16,written,89,65554/26,Barry Ward,BARRY WARD,en,"To ask the Minister for Foreign Affairs and Trade the position regarding the total level of funding that has been provided to the Education Cannot Wait (ECW) programme, broken down by year, in tabular form.",Foreign Affairs and Trade,377,379
"90. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding the total level of funding that has been provided to the Global Partnership for Education (GPE) programme, broken down by year, in tabular form. [65553/26]",Foreign,the minister for foreign affairs and trade the position regarding the total level of funding that has been provided to the global partnership for education gpe programme broken down by year in tabular form 65553 26,2026-09-16,written,90,65553/26,Barry Ward,BARRY WARD,en,"To ask the Minister for Foreign Affairs and Trade the position regarding the total level of funding that has been provided to the Global Partnership for Education (GPE) programme, broken down by year, in tabular form.",Foreign Affairs and Trade,381,383
91. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade her views on the importance of Ireland’s continued support for the Education Cannot Wait (ECW) programme. [65552/26],Foreign,the minister for foreign affairs and trade her views on the importance of ireland s continued support for the education cannot wait ecw programme 65552 26,2026-09-16,written,91,65552/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade her views on the importance of Ireland’s continued support for the Education Cannot Wait (ECW) programme.,Foreign Affairs and Trade,385,387
92. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade her views on the importance of Ireland’s continued support for the Global Partnership for Education (GPE) programme. [65551/26],Foreign,the minister for foreign affairs and trade her views on the importance of ireland s continued support for the global partnership for education gpe programme 65551 26,2026-09-16,written,92,65551/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade her views on the importance of Ireland’s continued support for the Global Partnership for Education (GPE) programme.,Foreign Affairs and Trade,389,391
93. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the wheelchair accessibility of all buildings under her control; and if she will make a statement on the matter. [65317/26],Foreign,the minister for foreign affairs and trade the wheelchair accessibility of all buildings under her control and 65317 26,2026-09-16,written,93,65317/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the wheelchair accessibility of all buildings under her control; and if she will make a statement on the matter.,Foreign Affairs and Trade,393,395
94. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding any plans to continue Ireland’s support for the Education Cannot Wait (ECW) programme. [65556/26],Foreign,the minister for foreign affairs and trade the position regarding any plans to continue ireland s support for the education cannot wait ecw programme 65556 26,2026-09-16,written,94,65556/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the position regarding any plans to continue Ireland’s support for the Education Cannot Wait (ECW) programme.,Foreign Affairs and Trade,397,399
95. Deputy Barry Ward asked the Minister for Foreign Affairs and Trade the position regarding any plans to continue Ireland’s support for the Global Partnership for Education (GPE) programme. [65555/26],Foreign,the minister for foreign affairs and trade the position regarding any plans to continue ireland s support for the global partnership for education gpe programme 65555 26,2026-09-16,written,95,65555/26,Barry Ward,BARRY WARD,en,To ask the Minister for Foreign Affairs and Trade the position regarding any plans to continue Ireland’s support for the Global Partnership for Education (GPE) programme.,Foreign Affairs and Trade,401,403
